dataset,split,example_idx,setup_id,annotator_id,status,start,end
quintd1-wikidata,test,87,gpt-35,,finished,,
quintd1-wikidata,test,88,gpt-35,,finished,,
quintd1-wikidata,test,89,gpt-35,,finished,,
quintd1-wikidata,test,90,gpt-35,,finished,,
quintd1-wikidata,test,91,gpt-35,,finished,,
quintd1-wikidata,test,92,gpt-35,,finished,,
quintd1-wikidata,test,93,gpt-35,,finished,,
quintd1-wikidata,test,94,gpt-35,,finished,,
quintd1-wikidata,test,95,gpt-35,,finished,,
quintd1-wikidata,test,96,gpt-35,,finished,,
quintd1-wikidata,test,97,gpt-35,,finished,,
quintd1-wikidata,test,98,gpt-35,,finished,,
quintd1-wikidata,test,99,gpt-35,,finished,,
quintd1-wikidata,test,0,llama2,,finished,,
quintd1-wikidata,test,1,llama2,,finished,,
quintd1-wikidata,test,2,llama2,,finished,,
quintd1-wikidata,test,3,llama2,,finished,,
quintd1-wikidata,test,4,llama2,,finished,,
quintd1-wikidata,test,5,llama2,,finished,,
quintd1-wikidata,test,6,llama2,,finished,,
quintd1-wikidata,test,7,llama2,,finished,,
quintd1-wikidata,test,8,llama2,,finished,,
quintd1-wikidata,test,9,llama2,,finished,,
quintd1-wikidata,test,10,llama2,,finished,,
quintd1-wikidata,test,11,llama2,,finished,,
quintd1-wikidata,test,12,llama2,,finished,,
quintd1-wikidata,test,13,llama2,,finished,,
quintd1-wikidata,test,14,llama2,,finished,,
quintd1-wikidata,test,15,llama2,,finished,,
quintd1-wikidata,test,16,llama2,,finished,,
quintd1-wikidata,test,17,llama2,,finished,,
quintd1-wikidata,test,18,llama2,,finished,,
quintd1-wikidata,test,19,llama2,,finished,,
quintd1-wikidata,test,20,llama2,,finished,,
quintd1-wikidata,test,21,llama2,,finished,,
quintd1-wikidata,test,22,llama2,,finished,,
quintd1-wikidata,test,23,llama2,,finished,,
quintd1-wikidata,test,24,llama2,,finished,,
quintd1-wikidata,test,25,llama2,,finished,,
quintd1-wikidata,test,26,llama2,,finished,,
quintd1-wikidata,test,27,llama2,,finished,,
quintd1-wikidata,test,28,llama2,,finished,,
quintd1-wikidata,test,29,llama2,,finished,,
quintd1-wikidata,test,30,llama2,,finished,,
quintd1-wikidata,test,31,llama2,,finished,,
quintd1-wikidata,test,32,llama2,,finished,,
quintd1-wikidata,test,33,llama2,,finished,,
quintd1-wikidata,test,34,llama2,,finished,,
quintd1-wikidata,test,35,llama2,,finished,,
quintd1-wikidata,test,36,llama2,,finished,,
quintd1-wikidata,test,37,llama2,,finished,,
quintd1-wikidata,test,38,llama2,,finished,,
quintd1-wikidata,test,39,llama2,,finished,,
quintd1-wikidata,test,40,llama2,,finished,,
quintd1-wikidata,test,41,llama2,,finished,,
quintd1-wikidata,test,42,llama2,,finished,,
quintd1-wikidata,test,43,llama2,,finished,,
quintd1-wikidata,test,44,llama2,,finished,,
quintd1-wikidata,test,45,llama2,,finished,,
quintd1-wikidata,test,46,llama2,,finished,,
quintd1-wikidata,test,47,llama2,,finished,,
quintd1-wikidata,test,48,llama2,,finished,,
quintd1-wikidata,test,49,llama2,,finished,,
quintd1-wikidata,test,50,llama2,,finished,,
quintd1-wikidata,test,51,llama2,,finished,,
quintd1-wikidata,test,52,llama2,,finished,,
quintd1-wikidata,test,53,llama2,,finished,,
quintd1-wikidata,test,54,llama2,,finished,,
quintd1-wikidata,test,55,llama2,,finished,,
quintd1-wikidata,test,56,llama2,,finished,,
quintd1-wikidata,test,57,llama2,,finished,,
quintd1-wikidata,test,58,llama2,,finished,,
quintd1-wikidata,test,59,llama2,,finished,,
quintd1-wikidata,test,60,llama2,,finished,,
quintd1-wikidata,test,61,llama2,,finished,,
quintd1-wikidata,test,62,llama2,,finished,,
quintd1-wikidata,test,63,llama2,,finished,,
quintd1-wikidata,test,64,llama2,,finished,,
quintd1-wikidata,test,65,llama2,,finished,,
quintd1-wikidata,test,66,llama2,,finished,,
quintd1-wikidata,test,67,llama2,,finished,,
quintd1-wikidata,test,68,llama2,,finished,,
quintd1-wikidata,test,69,llama2,,finished,,
quintd1-wikidata,test,70,llama2,,finished,,
quintd1-wikidata,test,71,llama2,,finished,,
quintd1-wikidata,test,72,llama2,,finished,,
quintd1-wikidata,test,73,llama2,,finished,,
quintd1-wikidata,test,74,llama2,,finished,,
quintd1-wikidata,test,75,llama2,,finished,,
quintd1-wikidata,test,76,llama2,,finished,,
quintd1-wikidata,test,77,llama2,,finished,,
quintd1-wikidata,test,78,llama2,,finished,,
quintd1-wikidata,test,79,llama2,,finished,,
quintd1-wikidata,test,80,llama2,,finished,,
quintd1-wikidata,test,81,llama2,,finished,,
quintd1-wikidata,test,82,llama2,,finished,,
quintd1-wikidata,test,83,llama2,,finished,,
quintd1-wikidata,test,84,llama2,,finished,,
quintd1-wikidata,test,85,llama2,,finished,,
quintd1-wikidata,test,86,llama2,,finished,,
quintd1-wikidata,test,87,llama2,,finished,,
quintd1-wikidata,test,88,llama2,,finished,,
quintd1-wikidata,test,89,llama2,,finished,,
quintd1-wikidata,test,90,llama2,,finished,,
quintd1-wikidata,test,91,llama2,,finished,,
quintd1-wikidata,test,92,llama2,,finished,,
quintd1-wikidata,test,93,llama2,,finished,,
quintd1-wikidata,test,94,llama2,,finished,,
quintd1-wikidata,test,95,llama2,,finished,,
quintd1-wikidata,test,96,llama2,,finished,,
quintd1-wikidata,test,97,llama2,,finished,,
quintd1-wikidata,test,98,llama2,,finished,,
quintd1-wikidata,test,99,llama2,,finished,,
quintd1-wikidata,test,0,mistral,,finished,,
quintd1-wikidata,test,1,mistral,,finished,,
quintd1-wikidata,test,2,mistral,,finished,,
quintd1-wikidata,test,3,mistral,,finished,,
quintd1-wikidata,test,4,mistral,,finished,,
quintd1-wikidata,test,5,mistral,,finished,,
quintd1-wikidata,test,6,mistral,,finished,,
quintd1-wikidata,test,7,mistral,,finished,,
quintd1-wikidata,test,8,mistral,,finished,,
quintd1-wikidata,test,9,mistral,,finished,,
quintd1-wikidata,test,10,mistral,,finished,,
quintd1-wikidata,test,11,mistral,,finished,,
quintd1-wikidata,test,12,mistral,,finished,,
quintd1-wikidata,test,13,mistral,,finished,,
quintd1-wikidata,test,14,mistral,,finished,,
quintd1-wikidata,test,15,mistral,,finished,,
quintd1-wikidata,test,16,mistral,,finished,,
quintd1-wikidata,test,17,mistral,,finished,,
quintd1-wikidata,test,18,mistral,,finished,,
quintd1-wikidata,test,19,mistral,,finished,,
quintd1-wikidata,test,20,mistral,,finished,,
quintd1-wikidata,test,21,mistral,,finished,,
quintd1-wikidata,test,22,mistral,,finished,,
quintd1-wikidata,test,23,mistral,,finished,,
quintd1-wikidata,test,24,mistral,,finished,,
quintd1-wikidata,test,25,mistral,,finished,,
quintd1-wikidata,test,26,mistral,,finished,,
quintd1-wikidata,test,27,mistral,,finished,,
quintd1-wikidata,test,28,mistral,,finished,,
quintd1-wikidata,test,29,mistral,,finished,,
quintd1-wikidata,test,30,mistral,,finished,,
quintd1-wikidata,test,31,mistral,,finished,,
quintd1-wikidata,test,32,mistral,,finished,,
quintd1-wikidata,test,33,mistral,,finished,,
quintd1-wikidata,test,34,mistral,,finished,,
quintd1-wikidata,test,35,mistral,,finished,,
quintd1-wikidata,test,36,mistral,,finished,,
quintd1-wikidata,test,37,mistral,,finished,,
quintd1-wikidata,test,38,mistral,,finished,,
quintd1-wikidata,test,39,mistral,,finished,,
quintd1-wikidata,test,40,mistral,,finished,,
quintd1-wikidata,test,41,mistral,,finished,,
quintd1-wikidata,test,42,mistral,,finished,,
quintd1-wikidata,test,43,mistral,,finished,,
quintd1-wikidata,test,44,mistral,,finished,,
quintd1-wikidata,test,45,mistral,,finished,,
quintd1-wikidata,test,46,mistral,,finished,,
quintd1-wikidata,test,47,mistral,,finished,,
quintd1-wikidata,test,48,mistral,,finished,,
quintd1-wikidata,test,49,mistral,,finished,,
quintd1-wikidata,test,50,mistral,,finished,,
quintd1-wikidata,test,51,mistral,,finished,,
quintd1-wikidata,test,52,mistral,,finished,,
quintd1-wikidata,test,53,mistral,,finished,,
quintd1-wikidata,test,54,mistral,,finished,,
quintd1-wikidata,test,55,mistral,,finished,,
quintd1-wikidata,test,56,mistral,,finished,,
quintd1-wikidata,test,57,mistral,,finished,,
quintd1-wikidata,test,58,mistral,,finished,,
quintd1-wikidata,test,59,mistral,,finished,,
quintd1-wikidata,test,60,mistral,,finished,,
quintd1-wikidata,test,61,mistral,,finished,,
quintd1-wikidata,test,62,mistral,,finished,,
quintd1-wikidata,test,63,mistral,,finished,,
quintd1-wikidata,test,64,mistral,,finished,,
quintd1-wikidata,test,65,mistral,,finished,,
quintd1-wikidata,test,66,mistral,,finished,,
quintd1-wikidata,test,67,mistral,,finished,,
quintd1-wikidata,test,68,mistral,,finished,,
quintd1-wikidata,test,69,mistral,,finished,,
quintd1-wikidata,test,70,mistral,,finished,,
quintd1-wikidata,test,71,mistral,,finished,,
quintd1-wikidata,test,72,mistral,,finished,,
quintd1-wikidata,test,73,mistral,,finished,,
quintd1-wikidata,test,74,mistral,,finished,,
quintd1-wikidata,test,75,mistral,,finished,,
quintd1-wikidata,test,76,mistral,,finished,,
quintd1-wikidata,test,77,mistral,,finished,,
quintd1-wikidata,test,78,mistral,,finished,,
quintd1-wikidata,test,79,mistral,,finished,,
quintd1-wikidata,test,80,mistral,,finished,,
quintd1-wikidata,test,81,mistral,,finished,,
quintd1-wikidata,test,82,mistral,,finished,,
quintd1-wikidata,test,83,mistral,,finished,,
quintd1-wikidata,test,84,mistral,,finished,,
quintd1-wikidata,test,85,mistral,,finished,,
quintd1-wikidata,test,86,mistral,,finished,,
quintd1-wikidata,test,87,mistral,,finished,,
quintd1-wikidata,test,88,mistral,,finished,,
quintd1-wikidata,test,89,mistral,,finished,,
quintd1-wikidata,test,90,mistral,,finished,,
quintd1-wikidata,test,91,mistral,,finished,,
quintd1-wikidata,test,92,mistral,,finished,,
quintd1-wikidata,test,93,mistral,,finished,,
quintd1-wikidata,test,94,mistral,,finished,,
quintd1-wikidata,test,95,mistral,,finished,,
quintd1-wikidata,test,96,mistral,,finished,,
quintd1-wikidata,test,97,mistral,,finished,,
quintd1-wikidata,test,98,mistral,,finished,,
quintd1-wikidata,test,99,mistral,,finished,,
quintd1-wikidata,test,0,zephyr,,finished,,
quintd1-wikidata,test,1,zephyr,,finished,,
quintd1-wikidata,test,2,zephyr,,finished,,
quintd1-wikidata,test,3,zephyr,,finished,,
quintd1-wikidata,test,4,zephyr,,finished,,
quintd1-wikidata,test,5,zephyr,,finished,,
quintd1-wikidata,test,6,zephyr,,finished,,
quintd1-wikidata,test,7,zephyr,,finished,,
quintd1-wikidata,test,8,zephyr,,finished,,
quintd1-wikidata,test,9,zephyr,,finished,,
quintd1-wikidata,test,10,zephyr,,finished,,
quintd1-wikidata,test,11,zephyr,,finished,,
quintd1-wikidata,test,12,zephyr,,finished,,
quintd1-wikidata,test,13,zephyr,,finished,,
quintd1-wikidata,test,14,zephyr,,finished,,
quintd1-wikidata,test,15,zephyr,,finished,,
quintd1-wikidata,test,16,zephyr,,finished,,
quintd1-wikidata,test,17,zephyr,,finished,,
quintd1-wikidata,test,18,zephyr,,finished,,
quintd1-wikidata,test,19,zephyr,,finished,,
quintd1-wikidata,test,20,zephyr,,finished,,
quintd1-wikidata,test,21,zephyr,,finished,,
quintd1-wikidata,test,22,zephyr,,finished,,
quintd1-wikidata,test,23,zephyr,,finished,,
quintd1-wikidata,test,24,zephyr,,finished,,
quintd1-wikidata,test,25,zephyr,,finished,,
quintd1-wikidata,test,26,zephyr,,finished,,
quintd1-wikidata,test,27,zephyr,,finished,,
quintd1-wikidata,test,28,zephyr,,finished,,
quintd1-wikidata,test,29,zephyr,,finished,,
quintd1-wikidata,test,30,zephyr,,finished,,
quintd1-wikidata,test,31,zephyr,,finished,,
quintd1-wikidata,test,32,zephyr,,finished,,
quintd1-wikidata,test,33,zephyr,,finished,,
quintd1-wikidata,test,34,zephyr,,finished,,
quintd1-wikidata,test,35,zephyr,,finished,,
quintd1-wikidata,test,36,zephyr,,finished,,
quintd1-wikidata,test,37,zephyr,,finished,,
quintd1-wikidata,test,38,zephyr,,finished,,
quintd1-wikidata,test,39,zephyr,,finished,,
quintd1-wikidata,test,40,zephyr,,finished,,
quintd1-wikidata,test,41,zephyr,,finished,,
quintd1-wikidata,test,42,zephyr,,finished,,
quintd1-wikidata,test,43,zephyr,,finished,,
quintd1-wikidata,test,44,zephyr,,finished,,
quintd1-wikidata,test,45,zephyr,,finished,,
quintd1-wikidata,test,46,zephyr,,finished,,
quintd1-wikidata,test,47,zephyr,,finished,,
quintd1-wikidata,test,48,zephyr,,finished,,
quintd1-wikidata,test,49,zephyr,,finished,,
quintd1-wikidata,test,50,zephyr,,finished,,
quintd1-wikidata,test,51,zephyr,,finished,,
quintd1-wikidata,test,52,zephyr,,finished,,
quintd1-wikidata,test,53,zephyr,,finished,,
quintd1-wikidata,test,54,zephyr,,finished,,
quintd1-wikidata,test,55,zephyr,,finished,,
quintd1-wikidata,test,56,zephyr,,finished,,
quintd1-wikidata,test,57,zephyr,,finished,,
quintd1-wikidata,test,58,zephyr,,finished,,
quintd1-wikidata,test,59,zephyr,,finished,,
quintd1-wikidata,test,60,zephyr,,finished,,
quintd1-wikidata,test,61,zephyr,,finished,,
quintd1-wikidata,test,62,zephyr,,finished,,
quintd1-wikidata,test,63,zephyr,,finished,,
quintd1-wikidata,test,64,zephyr,,finished,,
quintd1-wikidata,test,65,zephyr,,finished,,
quintd1-wikidata,test,66,zephyr,,finished,,
quintd1-wikidata,test,67,zephyr,,finished,,
quintd1-wikidata,test,68,zephyr,,finished,,
quintd1-wikidata,test,69,zephyr,,finished,,
quintd1-wikidata,test,70,zephyr,,finished,,
quintd1-wikidata,test,71,zephyr,,finished,,
quintd1-wikidata,test,72,zephyr,,finished,,
quintd1-wikidata,test,73,zephyr,,finished,,
quintd1-wikidata,test,74,zephyr,,finished,,
quintd1-wikidata,test,75,zephyr,,finished,,
quintd1-wikidata,test,76,zephyr,,finished,,
quintd1-wikidata,test,77,zephyr,,finished,,
quintd1-wikidata,test,78,zephyr,,finished,,
quintd1-wikidata,test,79,zephyr,,finished,,
quintd1-wikidata,test,80,zephyr,,finished,,
quintd1-wikidata,test,81,zephyr,,finished,,
quintd1-wikidata,test,82,zephyr,,finished,,
quintd1-wikidata,test,83,zephyr,,finished,,
quintd1-wikidata,test,84,zephyr,,finished,,
quintd1-wikidata,test,85,zephyr,,finished,,
quintd1-wikidata,test,86,zephyr,,finished,,
quintd1-wikidata,test,87,zephyr,,finished,,
quintd1-wikidata,test,88,zephyr,,finished,,
quintd1-wikidata,test,89,zephyr,,finished,,
quintd1-wikidata,test,90,zephyr,,finished,,
quintd1-wikidata,test,91,zephyr,,finished,,
quintd1-wikidata,test,92,zephyr,,finished,,
quintd1-wikidata,test,93,zephyr,,finished,,
quintd1-wikidata,test,94,zephyr,,finished,,
quintd1-wikidata,test,95,zephyr,,finished,,
quintd1-wikidata,test,96,zephyr,,finished,,
quintd1-wikidata,test,97,zephyr,,finished,,
quintd1-wikidata,test,98,zephyr,,finished,,
quintd1-wikidata,test,99,zephyr,,finished,,
